ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2800	"ENSG00000166012"	"TAF1D"	chr11	-	93469859	93470405	93469859	93469917	93470229	93470405	2800	12,15,13	332,329,323	124,137,130	239,261,305	202	101	0	0.0	0.018,0.022,0.02	0.206,0.208,0.176	-0.177
2804	"ENSG00000102977"	"ACD"	chr16	-	67692830	67693516	67692830	67692982	67693439	67693516	2804	2,0,1	4,3,4	2,1,0	2,1,1	202	101	0.560176582928	1.0	0.2,0.0,0.111	0.333,0.333,0.0	-0.118
2807	"ENSG00000152556"	"PFKM"	chr12	+	48528725	48529166	48528725	48528821	48529073	48529166	2807	0,1,0	180,201,178	0,1,0	55,71,51	202	101	1	1.0	0.0,0.002,0.0	0.0,0.007,0.0	-0.002
2808	"ENSG00000152556"	"PFKM"	chr12	+	48535522	48535849	48535522	48535610	48535696	48535849	2808	1,1,2	256,243,255	0,1,0	89,70,75	186	101	1	1.0	0.002,0.002,0.004	0.0,0.008,0.0	0.0
2810	"ENSG00000056586"	"RC3H2"	chr9	-	125627627	125627936	125627627	125627820	125627902	125627936	2810	32,21,23	0,1,0	47,50,59	0,1,0	182	101	1	1.0	1.0,0.921,1.0	1.0,0.965,1.0	-0.015
2811	"ENSG00000177058"	"SLC38A9"	chr5	-	54929522	54931485	54929522	54929636	54931371	54931485	2811	30,32,30	1,0,0	5,3,0	0,0,0	202	101	1	1.0	0.938,1.0,1.0	1.0,1.0,NA	-0.021
2817	"ENSG00000163481"	"RNF25"	chr2	-	219532801	219533402	219532801	219532869	219533327	219533402	2817	5,6,5	0,0,0	21,25,25	11,7,7	202	101	1.6540138803e-07	2.4604527722e-06	1.0,1.0,1.0	0.488,0.641,0.641	0.41
2821	"ENSG00000158805"	"ZNF276"	chr16	+	89789544	89790117	89789544	89789591	89789667	89790117	2821	0,1,1	14,23,12	0,1,0	0,1,0	176	101	1	1.0	0.0,0.024,0.046	NA,0.365,NA	-0.342
2822	"ENSG00000158805"	"ZNF276"	chr16	+	89789544	89790117	89789544	89789591	89789686	89790117	2822	0,1,1	4,1,2	0,1,0	0,0,0	195	101	1	1.0	0.0,0.341,0.206	NA,1.0,NA	-0.818
2823	"ENSG00000108349"	"CASC3"	chr17	+	38319733	38320419	38319733	38319855	38320138	38320419	2823	8,9,10	0,2,0	1,3,3	0,0,1	202	101	1	1.0	1.0,0.692,1.0	1.0,1.0,0.6	0.031
2824	"ENSG00000158864"	"NDUFS2"	chr1	+	161179900	161180500	161179900	161179978	161180380	161180500	2824	2,1,0	0,0,0	1,1,1	1,0,1	202	101	1	1.0	1.0,1.0,NA	0.333,1.0,0.333	0.445
2825	"ENSG00000158864"	"NDUFS2"	chr1	+	161183653	161184185	161183653	161183711	161183945	161184185	2825	8,12,7	268,297,272	9,13,10	126,148,136	202	101	0.00225927609971	0.0157055246544	0.015,0.02,0.013	0.034,0.042,0.035	-0.021
2827	"ENSG00000104814"	"MAP4K1"	chr19	-	39098503	39098673	39098503	39098551	39098629	39098673	2827	0,2,0	3,2,10	0,0,0	1,0,1	178	101	1	1.0	0.0,0.362,0.0	0.0,NA,0.0	0.121
2830	"ENSG00000058404"	"CAMK2B"	chr7	-	44260214	44260500	44260214	44260309	44260424	44260500	2830	1,0,0	7,8,7	0,0,1	3,3,0	202	101	1	1.0	0.067,0.0,0.0	0.0,0.0,1.0	-0.311
2839	"ENSG00000158411"	"MITD1"	chr2	-	99785725	99786073	99785725	99785933	99786012	99786073	2839	21,25,14	138,133,128	3,4,3	20,31,21	179	101	0.430338626944	1.0	0.079,0.096,0.058	0.078,0.068,0.075	0.004
2840	"ENSG00000158411"	"MITD1"	chr2	-	99787805	99790479	99787805	99787892	99790377	99790479	2840	5,4,7	0,0,0	0,0,0	1,0,0	202	101	1	1.0	1.0,1.0,1.0	0.0,NA,NA	1.0
2841	"ENSG00000105204"	"DYRK1B"	chr19	-	40317311	40317627	40317311	40317507	40317591	40317627	2841	15,17,12	0,1,1	21,15,11	0,0,0	184	101	1	1.0	1.0,0.903,0.868	1.0,1.0,1.0	-0.076
2842	"ENSG00000182979"	"MTA1"	chr14	+	105916394	105916661	105916394	105916521	105916597	105916661	2842	27,34,44	252,277,228	15,18,18	47,46,50	176	101	3.09841881601e-05	0.000316567986504	0.058,0.066,0.1	0.155,0.183,0.171	-0.095
2844	"ENSG00000182979"	"MTA1"	chr14	+	105935803	105936329	105935803	105935835	105936177	105936329	2844	3,6,3	218,266,224	9,6,11	43,42,42	202	101	2.73963074449e-11	6.29238389394e-10	0.007,0.011,0.007	0.095,0.067,0.116	-0.084
2845	"ENSG00000126822"	"PLEKHG3"	chr14	+	65198078	65198524	65198078	65198261	65198431	65198524	2845	42,32,37	73,50,38	8,12,10	12,12,17	202	101	0.89709597015	1.0	0.223,0.242,0.327	0.25,0.333,0.227	-0.006
2846	"ENSG00000126822"	"PLEKHG3"	chr14	+	65203570	65204093	65203570	65203609	65204073	65204093	2846	2,1,2	70,58,57	3,0,4	32,47,29	202	101	0.289575689307	0.906621378408	0.014,0.009,0.017	0.045,0.0,0.065	-0.023
2852	"ENSG00000182272"	"B4GALNT4"	chr11	+	375638	375956	375638	375773	375846	375956	2852	1,0,0	88,73,79	0,0,0	18,17,16	173	101	1	1.0	0.007,0.0,0.0	0.0,0.0,0.0	0.002
2853	"ENSG00000116213"	"WRAP73"	chr1	-	3547330	3548221	3547330	3547681	3548029	3548221	2853	0,0,0	46,58,60	1,0,0	1,2,0	202	101	1	1.0	0.0,0.0,0.0	0.333,0.0,NA	-0.167
2855	"ENSG00000100023"	"PPIL2"	chr22	+	22049225	22049785	22049225	22049255	22049682	22049785	2855	141,148,132	4,0,3	17,10,16	0,0,1	202	101	0.226460659719	0.748277902419	0.946,1.0,0.957	1.0,1.0,0.889	0.005
2858	"ENSG00000111752"	"PHC1"	chr12	+	9075228	9075384	9075228	9075252	9075328	9075384	2858	61,77,52	4,1,0	19,25,14	0,0,0	176	101	0.500458083749	1.0	0.897,0.978,1.0	1.0,1.0,1.0	-0.042
2867	"ENSG00000143379"	"SETDB1"	chr1	+	150935449	150936217	150935449	150935615	150936005	150936217	2867	0,1,1	43,52,61	0,0,0	3,9,6	202	101	1	1.0	0.0,0.01,0.008	0.0,0.0,0.0	0.006
2869	"ENSG00000213672"	"NCKIPSD"	chr3	-	48716309	48716616	48716309	48716402	48716487	48716616	2869	0,2,0	19,32,27	0,0,0	6,1,1	185	101	1	1.0	0.0,0.033,0.0	0.0,0.0,0.0	0.011
2870	"ENSG00000204351"	"SKIV2L"	chr6	+	31928817	31929452	31928817	31928871	31929323	31929452	2870	1,1,0	3,0,3	7,13,3	12,4,10	202	101	0.010186181933	0.0596827108768	0.143,1.0,0.0	0.226,0.619,0.13	0.056
2871	"ENSG00000204351"	"SKIV2L"	chr6	+	31930490	31930868	31930490	31930575	31930761	31930868	2871	2,0,0	114,96,87	3,2,4	38,36,36	202	101	0.0490099794667	0.226218088503	0.009,0.0,0.0	0.038,0.027,0.053	-0.036
2875	"ENSG00000085117"	"CD82"	chr11	+	44626607	44626979	44626607	44626732	44626904	44626979	2875	1,0,1	143,142,154	2,0,2	124,90,114	202	101	1	1.0	0.003,0.0,0.003	0.008,0.0,0.009	-0.004
2880	"ENSG00000004975"	"DVL2"	chr17	-	7133603	7134116	7133603	7133749	7134046	7134116	2880	0,0,0	129,133,110	0,2,0	12,7,12	202	101	1	1.0	0.0,0.0,0.0	0.0,0.125,0.0	-0.042
2881	"ENSG00000101782"	"RIOK3"	chr18	+	21056969	21057232	21056969	21057050	21057142	21057232	2881	16,10,12	120,90,134	37,33,25	116,99,123	192	101	8.19500782134e-06	9.41114698203e-05	0.066,0.055,0.045	0.144,0.149,0.097	-0.075
2882	"ENSG00000143494"	"VASH2"	chr1	+	213124680	213125160	213124680	213124734	213124930	213125160	2882	20,9,16	3,0,0	5,4,3	0,0,0	202	101	0.669261639078	1.0	0.769,1.0,1.0	1.0,1.0,1.0	-0.077
2884	"ENSG00000140854"	"KATNB1"	chr16	+	57770889	57771195	57770889	57770975	57771137	57771195	2884	38,29,41	1,0,1	3,5,3	0,0,0	202	101	1	1.0	0.95,1.0,0.953	1.0,1.0,1.0	-0.032
2885	"ENSG00000140854"	"KATNB1"	chr16	+	57785851	57787179	57785851	57785967	57786988	57787179	2885	0,2,1	0,0,0	0,1,0	1,2,1	202	101	1	1.0	NA,1.0,1.0	0.0,0.2,0.0	0.933
2886	"ENSG00000140854"	"KATNB1"	chr16	+	57789701	57789978	57789701	57789829	57789903	57789978	2886	2,1,8	51,51,61	2,1,0	5,6,7	174	101	0.3323621235	0.995006941156	0.022,0.011,0.071	0.188,0.088,0.0	-0.057
2889	"ENSG00000115307"	"AUP1"	chr2	-	74754067	74754490	74754067	74754186	74754374	74754490	2889	3,1,4	556,628,633	0,0,0	171,172,165	202	101	1	1.0	0.003,0.001,0.003	0.0,0.0,0.0	0.002
2890	"ENSG00000115307"	"AUP1"	chr2	-	74754067	74754490	74754067	74754248	74754374	74754490	2890	4,2,5	44,28,35	0,1,0	17,22,13	202	101	0.00752038239619	0.0456469722187	0.043,0.034,0.067	0.0,0.022,0.0	0.041
2898	"ENSG00000099953"	"MMP11"	chr22	+	24121373	24122689	24121373	24121555	24122545	24122689	2898	0,0,0	0,1,0	2,0,0	1,0,1	202	101	1	1.0	NA,0.0,NA	0.5,NA,0.0	-0.25
2899	"ENSG00000099953"	"MMP11"	chr22	+	24121373	24122689	24121373	24121603	24122545	24122689	2899	0,0,0	74,86,79	1,0,0	109,100,103	202	101	1	1.0	0.0,0.0,0.0	0.005,0.0,0.0	-0.002
2901	"ENSG00000150433"	"TMEM218"	chr11	-	124972027	124972705	124972027	124972247	124972532	124972705	2901	0,1,1	0,1,4	0,0,0	1,0,0	202	101	1	1.0	NA,0.333,0.111	0.0,NA,NA	0.222
2904	"ENSG00000150433"	"TMEM218"	chr11	-	124972027	124972705	124972027	124972213	124972629	124972705	2904	30,11,11	20,31,12	3,2,1	1,3,0	202	101	0.667597637311	1.0	0.429,0.151,0.314	0.6,0.25,1.0	-0.319
2905	"ENSG00000150433"	"TMEM218"	chr11	-	124972027	124972705	124972027	124972247	124972629	124972705	2905	30,12,11	4,2,4	3,2,1	0,0,0	202	101	1.74068267067e-06	2.24103136659e-05	0.789,0.75,0.579	1.0,1.0,1.0	-0.294
2908	"ENSG00000196465"	"MYL6B"	chr12	+	56548596	56548982	56548596	56548624	56548838	56548982	2908	1,1,0	685,767,726	4,7,5	595,677,581	202	101	1	1.0	0.001,0.001,0.0	0.003,0.005,0.004	-0.003
2911	"ENSG00000177646"	"ACAD9"	chr3	+	128628186	128628992	128628186	128628264	128628863	128628992	2911	0,1,1	112,117,120	0,1,2	38,40,25	202	101	1	1.0	0.0,0.004,0.004	0.0,0.012,0.038	-0.014
2921	"ENSG00000110719"	"TCIRG1"	chr11	+	67810412	67810964	67810412	67810498	67810837	67810964	2921	0,1,0	2,1,1	0,0,0	0,1,0	202	101	1	1.0	0.0,0.333,0.0	NA,0.0,NA	0.111
2922	"ENSG00000110719"	"TCIRG1"	chr11	+	67815113	67815439	67815113	67815271	67815348	67815439	2922	1,7,0	44,46,34	1,0,2	15,24,22	177	101	0.226490246326	0.748277902419	0.013,0.08,0.0	0.037,0.0,0.049	0.002
2923	"ENSG00000115548"	"KDM3A"	chr2	+	86704999	86705388	86704999	86705152	86705292	86705388	2923	0,1,0	112,101,96	0,1,0	100,74,85	202	101	1	1.0	0.0,0.005,0.0	0.0,0.007,0.0	-0.001
2928	"ENSG00000179029"	"TMEM107"	chr17	-	8079074	8079344	8079074	8079175	8079276	8079344	2928	0,0,1	19,19,13	0,0,0	9,6,11	201	101	1	1.0	0.0,0.0,0.037	0.0,0.0,0.0	0.012
2929	"ENSG00000179029"	"TMEM107"	chr17	-	8079074	8079344	8079074	8079193	8079276	8079344	2929	0,1,1	2,1,2	0,0,0	1,1,0	183	101	1	1.0	0.0,0.356,0.216	0.0,0.0,NA	0.191
2930	"ENSG00000137203"	"TFAP2A"	chr6	-	10410133	10410568	10410133	10410371	10410514	10410568	2930	33,25,18	0,0,0	13,11,11	1,0,0	202	101	1	1.0	1.0,1.0,1.0	0.867,1.0,1.0	0.044
2933	"ENSG00000160808"	"MYL3"	chr3	-	46899361	46899762	46899361	46899591	46899720	46899762	2933	2,1,0	4,2,3	0,0,0	0,3,1	202	101	1	1.0	0.2,0.2,0.0	NA,0.0,0.0	0.133
2935	"ENSG00000134107"	"BHLHE40"	chr3	+	5021646	5022093	5021646	5021716	5021985	5022093	2935	1,0,1	9,9,7	4,3,4	17,24,21	202	101	1	1.0	0.053,0.0,0.067	0.105,0.059,0.087	-0.044
2945	"ENSG00000170632"	"ARMC10"	chr7	+	102724128	102724509	102724128	102724277	102724476	102724509	2945	3,2,1	4,9,9	0,0,1	0,0,1	202	101	1	1.0	0.273,0.1,0.053	NA,NA,0.333	-0.191
2949	"ENSG00000126458"	"RRAS"	chr19	-	50140080	50140387	50140080	50140183	50140299	50140387	2949	1,1,2	390,486,430	3,2,3	280,270,195	202	101	1	1.0	0.001,0.001,0.002	0.005,0.004,0.008	-0.004
2950	"ENSG00000172590"	"MRPL52"	chr14	+	23299095	23299319	23299095	23299149	23299261	23299319	2950	49,51,63	393,350,346	185,202,189	191,261,190	202	101	0	0.0	0.059,0.068,0.083	0.326,0.279,0.332	-0.242
2954	"ENSG00000137802"	"MAPKBP1"	chr15	+	42111443	42111848	42111443	42111577	42111792	42111848	2954	4,6,4	20,18,22	2,0,4	5,10,4	202	101	0.762314073769	1.0	0.091,0.143,0.083	0.167,0.0,0.333	-0.061
2955	"ENSG00000178921"	"PFAS"	chr17	+	8159584	8159966	8159584	8159725	8159841	8159966	2955	0,0,2	156,139,129	0,1,0	39,37,28	202	101	1	1.0	0.0,0.0,0.008	0.0,0.013,0.0	-0.002
2962	"ENSG00000105607"	"GCDH"	chr19	+	13002300	13002788	13002300	13002336	13002644	13002788	2962	6,8,5	118,138,94	0,0,0	32,46,38	202	101	0.0103457586937	0.0604942427894	0.025,0.028,0.026	0.0,0.0,0.0	0.026
2968	"ENSG00000167996"	"FTH1"	chr11	-	61732458	61732987	61732458	61732577	61732840	61732987	2968	0,1,1	11,11,13	0,0,1	12,14,6	202	101	1	1.0	0.0,0.043,0.037	0.0,0.0,0.077	0.001
2970	"ENSG00000167996"	"FTH1"	chr11	-	61734783	61735103	61734783	61734843	61734929	61735103	2970	5020,5192,4958	132,172,184	5392,5590,5169	218,174,193	186	101	0.242579304013	0.786943708273	0.954,0.943,0.936	0.931,0.946,0.936	0.007
2972	"ENSG00000144136"	"SLC20A1"	chr2	+	113417963	113418803	113417963	113418149	113418718	113418803	2972	2,5,6	224,211,207	6,5,9	324,325,309	202	101	1	1.0	0.004,0.012,0.014	0.009,0.008,0.014	-0.0
2973	"ENSG00000169242"	"EFNA1"	chr1	+	155105978	155106256	155105978	155106044	155106205	155106256	2973	1,0,0	27,29,30	0,0,0	3,8,6	202	101	1	1.0	0.018,0.0,0.0	0.0,0.0,0.0	0.006
2974	"ENSG00000168255"	"POLR2J3"	chr7	-	102207443	102208631	102207443	102207530	102208456	102208631	2974	1,2,0	8,7,10	0,0,0	6,2,2	202	101	0.727059179486	1.0	0.059,0.125,0.0	0.0,0.0,0.0	0.061
2979	"ENSG00000196843"	"ARID5A"	chr2	+	97215489	97216022	97215489	97215542	97215924	97216022	2979	9,6,5	43,33,36	19,18,14	2,6,1	202	101	2.22044604925e-16	8.49986747653e-15	0.095,0.083,0.065	0.826,0.6,0.875	-0.686
2981	"ENSG00000233927"	"RPS28"	chr19	+	8386539	8386975	8386539	8386587	8386836	8386975	2981	417,384,416	8219,8446,8348	546,497,424	10366,10395,8626	202	101	0.818053511541	1.0	0.025,0.022,0.024	0.026,0.023,0.024	-0.001
2982	"ENSG00000159479"	"MED8"	chr1	-	43851648	43852341	43851648	43851897	43852259	43852341	2982	0,1,1	270,242,257	6,6,4	283,318,271	202	101	1	1.0	0.0,0.002,0.002	0.01,0.009,0.007	-0.007
2987	"ENSG00000162413"	"KLHL21"	chr1	-	6650783	6655617	6650783	6653718	6655544	6655617	2987	4,2,2	82,48,56	1,2,1	17,19,13	202	101	0.538094102793	1.0	0.024,0.02,0.018	0.029,0.05,0.037	-0.018
2989	"ENSG00000149476"	"DAK"	chr11	+	61109932	61110130	61109932	61109967	61110045	61110130	2989	5,0,5	63,67,62	2,2,0	41,47,30	178	101	0.170309894587	0.604400132706	0.043,0.0,0.044	0.027,0.024,0.0	0.012
2990	"ENSG00000234585"	"CCT6P3"	chr7	+	64529086	64530862	64529086	64529168	64530723	64530862	2990	2,0,0	0,0,0	4,1,3	0,2,0	202	101	1	1.0	1.0,NA,NA	1.0,0.2,1.0	0.267
2991	"ENSG00000088205"	"DDX18"	chr2	+	118583844	118587042	118583844	118583958	118586864	118587042	2991	1,0,0	1,0,1	0,0,0	14,11,13	202	101	1	1.0	0.333,NA,0.0	0.0,0.0,0.0	0.167
2992	"ENSG00000161013"	"MGAT4B"	chr5	-	179226505	179227068	179226505	179226636	179226953	179227068	2992	0,0,1	311,346,347	4,1,0	191,258,176	202	101	1	1.0	0.0,0.0,0.001	0.01,0.002,0.0	-0.004
2993	"ENSG00000161013"	"MGAT4B"	chr5	-	179228333	179228694	179228333	179228467	179228553	179228694	2993	0,0,1	212,227,195	0,1,0	148,153,129	186	101	1	1.0	0.0,0.0,0.003	0.0,0.004,0.0	-0.0
2999	"ENSG00000132361"	"CLUH"	chr17	-	2597193	2597570	2597193	2597333	2597416	2597570	2999	0,0,1	94,100,96	0,0,0	30,44,44	183	101	1	1.0	0.0,0.0,0.006	0.0,0.0,0.0	0.002
3000	"ENSG00000076382"	"SPAG5"	chr17	-	26905027	26905310	26905027	26905108	26905235	26905310	3000	1,1,1	280,256,260	1,1,1	78,59,52	202	101	1	1.0	0.002,0.002,0.002	0.006,0.008,0.01	-0.006
3001	"ENSG00000076382"	"SPAG5"	chr17	-	26905235	26905546	26905235	26905310	26905390	26905546	3001	4,6,3	277,285,234	14,5,12	25,27,20	180	101	0	0.0	0.008,0.012,0.007	0.239,0.094,0.252	-0.186
3002	"ENSG00000076382"	"SPAG5"	chr17	-	26906158	26906503	26906158	26906270	26906382	26906503	3002	1,1,0	358,384,334	0,0,1	35,57,55	202	101	1	1.0	0.001,0.001,0.0	0.0,0.0,0.009	-0.002
3003	"ENSG00000076382"	"SPAG5"	chr17	-	26906768	26907138	26906768	26906855	26907026	26907138	3003	6,7,2	228,267,272	1,1,2	25,30,28	202	101	0.497072213327	1.0	0.013,0.013,0.004	0.02,0.016,0.034	-0.013
3009	"ENSG00000167566"	"NCKAP5L"	chr12	-	50184928	50186371	50184928	50185834	50186228	50186371	3009	1,3,1	38,72,54	0,1,0	5,12,2	202	101	1	1.0	0.013,0.02,0.009	0.0,0.04,0.0	0.001
3015	"ENSG00000164172"	"MOCS2"	chr5	-	52396240	52397339	52396240	52396317	52397188	52397339	3015	158,165,151	1,0,1	69,66,79	0,0,2	202	101	1	1.0	0.988,1.0,0.987	1.0,1.0,0.952	0.008
3018	"ENSG00000168958"	"MFF"	chr2	+	228193393	228195562	228193393	228193505	228195341	228195562	3018	1,0,0	251,240,230	0,0,0	109,136,104	202	101	1	1.0	0.002,0.0,0.0	0.0,0.0,0.0	0.001
3029	"ENSG00000167995"	"BEST1"	chr11	+	61725617	61727050	61725617	61725770	61726969	61727050	3029	0,0,0	3,4,0	1,0,0	1,0,1	202	101	1	1.0	0.0,0.0,NA	0.333,NA,0.0	-0.167
3030	"ENSG00000167995"	"BEST1"	chr11	+	61725617	61727050	61725617	61725973	61726969	61727050	3030	0,0,0	0,3,1	1,0,0	0,0,0	202	101	1	1.0	NA,0.0,0.0	1.0,NA,NA	-1.0
3032	"ENSG00000115970"	"THADA"	chr2	-	43518834	43519361	43518834	43518907	43519242	43519361	3032	2,1,5	34,44,44	1,0,0	2,10,1	202	101	0.189177939159	0.657542207416	0.029,0.011,0.054	0.2,0.0,0.0	-0.035
3037	"ENSG00000182173"	"TSEN54"	chr17	+	73512826	73513153	73512826	73512991	73513089	73513153	3037	5,1,1	30,34,40	9,6,10	1,3,2	198	101	1.59872115546e-14	5.21582776969e-13	0.078,0.015,0.013	0.821,0.505,0.718	-0.646
3042	"ENSG00000125538"	"IL1B"	chr2	-	113593759	113594356	113593759	113593821	113594284	113594356	3042	0,0,0	34,25,39	0,0,2	145,106,101	202	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.01	-0.003
3043	"ENSG00000108528"	"SLC25A11"	chr17	-	4841448	4841724	4841448	4841548	4841633	4841724	3043	18,12,13	281,275,265	8,5,11	99,101,98	185	101	0.214292278281	0.717054931171	0.034,0.023,0.026	0.042,0.026,0.058	-0.014
3045	"ENSG00000186470"	"BTN3A2"	chr6	+	26368217	26368495	26368217	26368278	26368405	26368495	3045	6,3,3	31,20,31	2,4,3	13,10,23	202	101	0.739291141413	1.0	0.088,0.07,0.046	0.071,0.167,0.061	-0.032
3047	"ENSG00000186470"	"BTN3A2"	chr6	+	26373503	26373641	26373503	26373524	26373614	26373641	3047	12,10,5	48,51,49	12,12,16	16,14,17	190	101	4.61057006018e-07	6.3946602139e-06	0.117,0.094,0.051	0.285,0.313,0.333	-0.223
3049	"ENSG00000106009"	"BRAT1"	chr7	-	2579419	2580686	2579419	2579522	2580612	2580686	3049	6,1,7	146,111,106	5,3,6	14,15,13	202	101	1.08304789516e-05	0.00012146212918	0.02,0.004,0.032	0.152,0.091,0.188	-0.125
3051	"ENSG00000106009"	"BRAT1"	chr7	-	2581753	2583596	2581753	2581845	2582837	2583596	3051	2,5,3	169,182,149	2,2,0	32,46,32	202	101	0.957377546845	1.0	0.006,0.014,0.01	0.03,0.021,0.0	-0.007
3052	"ENSG00000106009"	"BRAT1"	chr7	-	2581753	2583596	2581753	2581845	2583223	2583596	3052	2,5,3	1,2,0	2,2,0	8,4,2	202	101	0.000217906144737	0.00191904460595	0.5,0.556,1.0	0.111,0.2,0.0	0.582
3054	"ENSG00000117632"	"STMN1"	chr1	-	26227981	26230304	26227981	26228173	26230131	26230304	3054	0,0,0	4557,4513,4656	1,0,0	2753,2733,2690	202	101	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
3058	"ENSG00000119969"	"HELLS"	chr10	+	96351985	96352271	96351985	96352069	96352151	96352271	3058	0,2,2	117,100,113	0,0,1	40,43,37	182	101	1	1.0	0.0,0.011,0.01	0.0,0.0,0.015	0.002
3059	"ENSG00000197114"	"ZGPAT"	chr20	+	62364938	62366176	62364938	62365064	62365996	62366176	3059	0,0,1	1,0,1	0,0,0	0,2,1	202	101	1	1.0	0.0,NA,0.333	NA,0.0,0.0	0.167
3060	"ENSG00000197114"	"ZGPAT"	chr20	+	62364938	62366176	62364938	62365091	62365996	62366176	3060	0,0,1	5,1,4	0,0,0	21,7,10	202	101	1	1.0	0.0,0.0,0.111	0.0,0.0,0.0	0.037
3061	"ENSG00000197114"	"ZGPAT"	chr20	+	62364938	62366176	62364938	62365127	62365996	62366176	3061	0,0,1	0,0,1	0,0,0	1,0,1	202	101	1	1.0	NA,NA,0.333	0.0,NA,0.0	0.333
3062	"ENSG00000197114"	"ZGPAT"	chr20	+	62364938	62366176	62364938	62365064	62366056	62366176	3062	0,0,1	33,56,23	0,0,0	2,4,3	202	101	1	1.0	0.0,0.0,0.021	0.0,0.0,0.0	0.007
3063	"ENSG00000197114"	"ZGPAT"	chr20	+	62364938	62366176	62364938	62365091	62366056	62366176	3063	0,0,1	199,172,146	0,0,0	21,11,30	202	101	1	1.0	0.0,0.0,0.003	0.0,0.0,0.0	0.001
3064	"ENSG00000140983"	"RHOT2"	chr16	+	718352	718569	718352	718411	718487	718569	3064	14,10,10	155,145,136	21,18,22	8,10,22	176	101	0	0.0	0.049,0.038,0.04	0.601,0.508,0.365	-0.449
3065	"ENSG00000140983"	"RHOT2"	chr16	+	718352	718699	718352	718411	718655	718699	3065	10,9,3	12,8,10	33,21,30	4,15,13	202	101	0.00324446256951	0.0218658498523	0.294,0.36,0.13	0.805,0.412,0.536	-0.323
3066	"ENSG00000140983"	"RHOT2"	chr16	+	718352	718699	718352	718569	718655	718699	3066	13,6,2	172,183,179	15,5,11	6,17,13	186	101	6.12914163867e-11	1.35359735728e-09	0.039,0.017,0.006	0.576,0.138,0.315	-0.322
3068	"ENSG00000140983"	"RHOT2"	chr16	+	718487	718699	718487	718569	718658	718699	3068	16,9,4	0,1,4	15,6,14	0,0,0	189	101	0.00917982702597	0.0546790111858	1.0,0.828,0.348	1.0,1.0,1.0	-0.275
3069	"ENSG00000140983"	"RHOT2"	chr16	+	718655	720175	718655	718699	720122	720175	3069	7,4,4	2,11,6	5,5,1	2,2,2	202	101	0.383993897103	1.0	0.636,0.154,0.25	0.556,0.556,0.2	-0.091
3070	"ENSG00000140983"	"RHOT2"	chr16	+	719552	720175	719552	719606	720122	720175	3070	7,8,7	141,147,151	19,11,15	13,20,8	202	101	0	0.0	0.024,0.026,0.023	0.422,0.216,0.484	-0.35
3071	"ENSG00000140983"	"RHOT2"	chr16	+	720122	720357	720122	720175	720248	720357	3071	3,4,4	118,112,130	5,0,0	9,21,9	173	101	0.424709835883	1.0	0.015,0.02,0.018	0.245,0.0,0.0	-0.064
3072	"ENSG00000140983"	"RHOT2"	chr16	+	720122	720357	720122	720175	720265	720357	3072	18,19,16	12,23,19	8,2,9	6,6,5	190	101	0.941672574537	1.0	0.444,0.305,0.309	0.415,0.151,0.489	0.001
3073	"ENSG00000140983"	"RHOT2"	chr16	+	720891	721203	720891	721000	721082	721203	3073	0,0,0	61,49,45	2,0,0	8,11,12	182	101	1	1.0	0.0,0.0,0.0	0.122,0.0,0.0	-0.041
3074	"ENSG00000140983"	"RHOT2"	chr16	+	720891	721203	720891	721000	721114	721203	3074	8,8,7	9,5,9	4,0,2	10,6,4	202	101	0.00601090694007	0.0371924866917	0.308,0.444,0.28	0.167,0.0,0.2	0.222
3075	"ENSG00000140983"	"RHOT2"	chr16	+	721859	722181	721859	722002	722083	722181	3075	0,0,0	172,201,183	2,0,0	63,51,57	181	101	1	1.0	0.0,0.0,0.0	0.017,0.0,0.0	-0.006
3076	"ENSG00000140983"	"RHOT2"	chr16	+	722253	722566	722253	722384	722488	722566	3076	1,3,0	128,149,115	2,0,0	14,12,26	202	101	1	1.0	0.004,0.01,0.0	0.067,0.0,0.0	-0.018
3078	"ENSG00000140983"	"RHOT2"	chr16	+	722253	722825	722253	722566	722702	722825	3078	0,0,1	101,131,123	4,0,2	6,11,19	202	101	0.0531075804004	0.239007461128	0.0,0.0,0.004	0.25,0.0,0.05	-0.099
3081	"ENSG00000113460"	"BRIX1"	chr5	+	34922321	34923339	34922321	34922392	34923237	34923339	3081	9,11,17	0,0,0	40,65,37	2,1,3	202	101	0.0317662475141	0.156972283327	1.0,1.0,1.0	0.909,0.97,0.86	0.087
3083	"ENSG00000078814"	"MYH7B"	chr20	+	33589047	33589329	33589047	33589152	33589233	33589329	3083	0,0,0	1,1,6	0,1,0	1,1,0	181	101	1	1.0	0.0,0.0,0.0	0.0,0.358,NA	-0.179
3088	"ENSG00000082512"	"TRAF5"	chr1	+	211529708	211534121	211529708	211529810	211534043	211534121	3088	1,1,1	0,1,1	0,0,0	0,2,3	202	101	1	1.0	1.0,0.333,0.333	NA,0.0,0.0	0.555
